  1.636833333333333E-003  8.608766666666667E-003  0.919805054591705     
  1.013120000000000E-002  2.070260000000000E-002 -0.891778411550965     
  1.839980000000000E-002  2.602013333333333E-002 -0.855559804533714     
  2.678750000000000E-002  3.020566666666667E-002  -1.05161796866155     
  3.520213333333334E-002  3.356076666666667E-002  -1.00492311420226     
  4.352513333333333E-002  3.631426666666666E-002  -1.05051604289029     
  5.175873333333333E-002  3.873450000000000E-002  -1.04783282745996     
  6.104689999999999E-002  4.126786666666666E-002  -1.07131370702143     
  7.149343333333334E-002  4.387653333333334E-002  -1.02750198160682     
  8.205163333333333E-002  4.620933333333333E-002 -0.779064022391991     
  9.262026666666667E-002  4.827796666666666E-002 -0.983354318672872     
  0.103146300000000       5.017769999999999E-002  -1.00388187094591     
  0.113683800000000       5.199740000000000E-002 -0.985247218849357     
  0.124326233333333       5.369579999999999E-002 -0.959789594792472     
  0.135074433333333       5.519543333333334E-002 -0.936962384444566     
  0.145870233333333       5.648500000000000E-002 -0.919862114820392     
  0.156663233333333       5.757813333333334E-002 -0.908563759434432     
  0.167422000000000       5.852880000000000E-002 -0.901131589075985     
  0.178165766666667       5.937713333333333E-002 -0.892305237261533     
  0.188836233333333       6.006380000000000E-002 -0.887671762044393     
  0.199422000000000       6.084763333333334E-002 -0.875486874166636     
  0.210239333333333       6.177906666666667E-002 -0.839847938828789     
  0.223036233333333       6.263910000000000E-002 -0.826202944223708     
  0.237685033333333       6.340160000000000E-002 -0.809078170345437     
  0.252506800000000       6.399853333333333E-002 -0.789279488775809     
  0.267428266666667       6.442176666666666E-002 -0.769932365646683     
  0.282392766666667       6.466703333333333E-002 -0.753094962923174     
  0.297346633333333       6.475140000000000E-002 -0.737984175563016     
  0.312256633333333       6.471683333333333E-002 -0.723722229627817     
  0.327129000000000       6.461313333333334E-002 -0.710155301973195     
  0.341999833333333       6.445483333333334E-002 -0.694485344241092     
  0.356892833333333       6.421993333333333E-002 -0.677327667961971     
  0.371806566666667       6.389250000000000E-002 -0.658292696792122     
  0.386732400000000       6.347490000000000E-002 -0.647836699608580     
  0.401666733333333       6.297523333333332E-002 -0.631237125228000     
  0.416610766666667       6.239926666666667E-002 -0.618151954681166     
  0.431563700000000       6.174493333333334E-002 -0.604437732328468     
  0.446516300000000       6.100846666666667E-002 -0.590641152360807     
  0.461453700000000       6.019479999999999E-002 -0.576416098675182     
  0.476366700000000       5.931719999999999E-002 -0.561991402498312     
  0.491254066666667       5.838810000000000E-002 -0.547826863037530     
  0.506119266666667       5.741610000000000E-002 -0.532941156105889     
  0.520970766666667       5.640726666666666E-002 -0.518217007220880     
  0.535820100000000       5.535903333333334E-002 -0.502942687561099     
  0.550670600000000       5.425823333333333E-002 -0.487804172481535     
  0.565506900000000       5.310049999999999E-002 -0.473064167249363     
  0.580313300000000       5.191286666666667E-002 -0.457964435190524     
  0.595103900000000       5.073223333333333E-002 -0.440745122921936     
  0.609912700000000       4.955793333333333E-002 -0.422446763322983     
  0.624755266666667       4.835700000000000E-002 -0.404306400953790     
  0.639622500000000       4.710796666666667E-002 -0.386026986135103     
  0.654502866666667       4.580989999999999E-002 -0.367953112429545     
  0.669391700000000       4.446780000000000E-002 -0.349509316807527     
  0.684289533333333       4.308483333333333E-002 -0.330563144909959     
  0.699197466666667       4.165936666666667E-002 -0.311171115938864     
  0.714112266666667       4.018436666666667E-002 -0.291509091436377     
  0.729019400000000       3.865363333333333E-002 -0.271708303014267     
  0.743897833333333       3.707800000000000E-002 -0.251396872223954     
  0.758742233333333       3.548420000000000E-002 -0.230029006418467     
  0.773567266666667       3.388960000000000E-002 -0.206669090693511     
  0.788392633333333       3.229663333333333E-002 -0.181303553367213     
  0.803235000000000       3.070126666666667E-002 -0.154207538782888     
  0.818108933333333       2.909166666666667E-002 -0.125211085858687     
  0.833015200000000       2.744383333333333E-002 -9.426973004144072E-002
  0.847932800000000       2.574356666666667E-002 -6.120706053758668E-002
  0.862849133333333       2.400670000000000E-002 -2.464999709759897E-002
  0.877773333333333       2.223933333333333E-002  1.560469806494158E-002
  0.892708300000000       2.042556666666667E-002  6.124558767870932E-002
  0.907644166666667       1.856176666666667E-002  0.113324916737687     
  0.922579466666667       1.665340000000000E-002  0.173947025516017     
  0.937525833333333       1.469980000000000E-002  0.244467291871319     
  0.952498766666667       1.268606666666667E-002  0.346740458591121     
  0.967504566666667       1.057140000000000E-002  0.469894346162199     
  0.982511266666667       8.272766666666667E-003  0.622072685340318     
  0.996204333333333       5.335533333333333E-003  0.447040651146125     
