  1.944766666666667E-003 -8.878333333333334E-003   190.119170887257     
  1.011186666666667E-002 -2.063763333333333E-002   3.46627397238486     
  1.844796666666667E-002 -2.606936666666667E-002   1.06995712842931     
  2.688806666666667E-002 -3.025393333333333E-002  0.736476660850747     
  3.529786666666667E-002 -3.358363333333333E-002  0.457878247079275     
  4.359763333333333E-002 -3.631946666666666E-002  0.283764073077407     
  5.181036666666667E-002 -3.873103333333333E-002  0.167961747354412     
  6.108420000000000E-002 -4.126036666666667E-002  8.539390360953028E-002
  7.152050000000000E-002 -4.386733333333333E-002  8.915068307910999E-003
  8.207076666666667E-002 -4.619996666666667E-002 -4.321028641664543E-002
  9.263363333333334E-002 -4.826926666666666E-002 -8.072592593640059E-002
  0.103156066666667      -5.016956666666667E-002 -0.105487031311650     
  0.113691600000000      -5.198926666666667E-002 -0.135709095860944     
  0.124332766666667      -5.368730000000000E-002 -0.151603220310094     
  0.135079500000000      -5.518630000000000E-002 -0.161097602328526     
  0.145873300000000      -5.647489999999999E-002 -0.168207482465635     
  0.156663433333333      -5.756676666666666E-002 -0.182224563219816     
  0.167418066666667      -5.851609999999999E-002 -0.190759875394409     
  0.178156033333333      -5.936340000000000E-002 -0.198328241985376     
  0.188819666666667      -6.005016666666666E-002 -0.202855202120465     
  0.199395633333333      -6.083503333333334E-002 -0.211115691922451     
  0.210197700000000      -6.177013333333334E-002 -0.210689506645678     
  0.222976166666667      -6.264073333333332E-002 -0.216026593259754     
  0.237606466666667      -6.342326666666666E-002 -0.212854921578179     
  0.252413633333333      -6.405039999999999E-002 -0.199224713382780     
  0.267329400000000      -6.451233333333332E-002 -0.190203325228965     
  0.282303366666667      -6.480156666666667E-002 -0.189749235140236     
  0.297291233333333      -6.492836666666667E-002 -0.188406633675230     
  0.312263866666667      -6.491383333333334E-002 -0.187124362058467     
  0.327207100000000      -6.478483333333333E-002 -0.196109755147122     
  0.342122033333333      -6.456760000000000E-002 -0.208012167154526     
  0.357019766666667      -6.427943333333333E-002 -0.209644451977909     
  0.371914633333333      -6.392910000000000E-002 -0.207213204301478     
  0.386819400000000      -6.351899999999999E-002 -0.204644362341895     
  0.401744433333333      -6.304453333333333E-002 -0.201900904405801     
  0.416694166666667      -6.249346666666666E-002 -0.198587727929093     
  0.431660866666667      -6.184870000000000E-002 -0.194330875405316     
  0.446626466666667      -6.110346666666666E-002 -0.188101978048104     
  0.461573166666667      -6.026993333333333E-002 -0.161020529456491     
  0.476493400000000      -5.936850000000000E-002 -0.168633553189105     
  0.491388866666667      -5.841403333333333E-002 -0.170871875961018     
  0.506264800000000      -5.741366666666666E-002 -0.164739627948378     
  0.521125800000000      -5.636996666666666E-002 -0.159601944492997     
  0.535971900000000      -5.528270000000000E-002 -0.154150180243083     
  0.550798000000000      -5.415329999999999E-002 -0.148406756322397     
  0.565595233333333      -5.299153333333333E-002 -0.142325929520236     
  0.580364100000000      -5.182090000000000E-002 -0.136225725362823     
  0.595129500000000      -5.066406666666667E-002 -0.129689028430627     
  0.609926400000000      -4.950996666666666E-002 -0.122969868492437     
  0.624765600000000      -4.832160000000000E-002 -0.116188917491374     
  0.639632666666667      -4.707776666666667E-002 -0.109117070906272     
  0.654512500000000      -4.578013333333333E-002 -0.101994924990812     
  0.669399100000000      -4.443700000000000E-002 -9.475309215719653E-002
  0.684293166666667      -4.305396666666667E-002 -8.640570650120698E-002
  0.699196700000000      -4.163033333333333E-002 -7.868040529090628E-002
  0.714107266666667      -4.015906666666667E-002 -7.043871894888207E-002
  0.729010933333333      -3.863326666666667E-002 -6.128121400710840E-002
  0.743886766666667      -3.706303333333334E-002 -5.292723305599762E-002
  0.758729133333333      -3.547443333333333E-002 -4.359373962437767E-002
  0.773552266666667      -3.388473333333333E-002 -3.376702205458044E-002
  0.788375333333333      -3.229656666666667E-002 -2.288263953398979E-002
  0.803214733333333      -3.070630000000000E-002 -1.227629574422112E-002
  0.818084633333333      -2.910253333333334E-002 -1.426184558252969E-004
  0.832985833333333      -2.746153333333333E-002  1.260352038659375E-002
  0.847897433333333      -2.576946666666667E-002  2.652948459231566E-002
  0.862806500000000      -2.404263333333333E-002  4.217566344286114E-002
  0.877722066666667      -2.228773333333333E-002  5.910672988252468E-002
  0.892647000000000      -2.048946666666667E-002  7.860213174907714E-002
  0.907571433333333      -1.864483333333333E-002  0.100585885954766     
  0.922493466666667      -1.676080000000000E-002  0.125917099350192     
  0.937424366666667      -1.483903333333333E-002  0.156739416162091     
  0.952379566666667      -1.286866666666667E-002  0.194103976146312     
  0.967366600000000      -1.081606666666667E-002  0.241741988705136     
  0.982357200000000      -8.613400000000000E-003  0.302297176477160     
  0.996047033333333      -5.848500000000000E-003  0.376160277159918     
