  2.924174333326981E-005  0.902485416117586     
  2.844949048712070E-004   1.03026037801137     
  8.900386218482163E-004   1.12041391185183     
  1.870859251821379E-003   1.11190550584727     
  3.236834620444390E-003   1.07378688746009     
  4.987867888499382E-003  0.982866093662674     
  7.128907130025203E-003  0.889916257395788     
  9.684909075213723E-003  0.783700718370688     
  1.269083367696144E-002  0.686494518065851     
  1.620167407380656E-002  0.591707855054554     
  2.030745183212409E-002  0.499486755172955     
  2.511818549176967E-002  0.413806841749181     
  3.077887413785944E-002  0.333165544613018     
  3.748952238723678E-002  0.256579802605677     
  4.547513126025897E-002  0.183746888998458     
  5.496070325993178E-002  0.123812648784508     
  6.612624336703554E-002  5.337733912374194E-002
  7.902173579373789E-002  1.181734556472053E-002
  9.352218185082185E-002 -4.314849033611733E-002
  0.109357592129397      -7.979257259593188E-002
  0.126227961875872      -0.113001418915199     
  0.143858287929013      -0.135822993892807     
  0.162043577033021      -0.160530581753571     
  0.180638840375764      -0.176399315973002     
  0.199529078708986      -0.183427808868092     
  0.218679292859833      -0.201978980375531     
  0.238039488717361      -0.197729576209706     
  0.257559666341748      -0.205033211884576     
  0.277219829178936      -0.203623622600352     
  0.297004979915078      -0.202936417023822     
  0.316895117104093      -0.199544365232108     
  0.336875243191232      -0.196646296367437     
  0.356935360520471      -0.191812018505511     
  0.377060471222813      -0.187786961058630     
  0.397250575508514      -0.181421665843607     
  0.417490673519675      -0.175540235389655     
  0.437780764955557      -0.168189110461263     
  0.458130846158194      -0.159831170560747     
  0.478530919924574      -0.152344332087609     
  0.498955992274719      -0.145353117829177     
  0.519396064154556      -0.137238567533969     
  0.539871129364093      -0.128541502719713     
  0.560386188679175      -0.119677389157080     
  0.580931244381344      -0.111201726912350     
  0.601501295579169      -0.101670697008607     
  0.622056351658921      -9.589517508704921E-002
  0.642601407792053      -8.467091181863748E-002
  0.663186454968425      -7.724597281653424E-002
  0.683796499785150      -6.519247527648377E-002
  0.704401545266918      -5.723724094562153E-002
  0.725011588436498      -4.581281537611669E-002
  0.745626630243581      -3.546508922489006E-002
  0.766231674118163      -2.613428191642714E-002
  0.786836717563906      -1.264700038768270E-002
  0.807441758248154      -3.747789362903643E-003
  0.828021800243999       1.594534368828077E-002
  0.848571845870618       2.049525534598697E-002
  0.869101890805458       4.915807091092681E-002
  0.889576934341029       4.973549327392955E-002
  0.909901980045499       9.170228178823349E-002
  0.929897025669151       8.575774804205022E-002
  0.949182068913866       0.146719361953535     
  0.967087107994222       0.128485874483840     
  0.982832539195878       0.216489281254628     
  0.995043676245320       0.189674717813470     
